Mike  Diehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divya  Paliwal,Raj  Bhatnagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdulmohsen  Algarni,Nasser  Tairan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akinori  Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michal  Kruczkowski,Ewa Niewiadomska Szynkiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas  Holzinger,David  Blanchard,Marcus  Bloice,Katharina  Holzinger,Vasile  Palade,Raul  Rabadan,,,,,,,,,,,,,,,,,,,,,,,,,
Huafeng  Ba,Xiaoming  Gao,Xiaofeng  Zhang,Zhenyu  He,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guolin  Niu,Yi  Long,Victor O. K. Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gautam  Shroff,Lipika  Dey,Hiranmay  Ghosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seonghoon  Moon,Suman  Bae,Songkuk  Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefan  Marks,Javier E. Estevez,Andy M. Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John  See,Suyin  Tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolter  Pieters,Dina  Had&#382,iosmanovi&#263,,Francien  Dechesne,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas  Kuehn,Milton  Mueller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olgierd  Pieczul,Simon N. Foley,Vivien M. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrie  Gates,Peter  Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammed H. Almeshekah,Eugene H. Spafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mihir  Sahasrabudhe,Anoop M. Namboodiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M. Siva Karthik,Sudhanshu  Mittal,K. Madhava Krishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penporn  Koanantakool,Katherine  Yelick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam  McLaughlin,David A. Bader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilge  Acun,Abhishek  Gupta,Nikhil  Jain,Akhil  Langer,Harshitha  Menon,Eric  Mikida,Xiang  Ni,Michael  Robson,Yanhua  Sun,Ehsan  Totoni,Lukasz  Wesolowski,Laxmikant  Kale,,,,,,,,,,,,,,,,,,,
Edoardo  Apr&#224,,Michael  Klemm,Karol  Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherif  Sakr,Mohamed  Gaber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph  Verble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wen-Yang  Lin,Ja-Hwung  Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriele  Anderst-Kotsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tadahiko  Kumamoto,Hitomi  Wada,Tomoya  Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahir  Majed,Suhaimi  Ibrahim,Mohamed  Shaaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahir  Majed,Suhaimi  Ibrahim,Mohamed  Shaaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahir  Majed,Suhaimi  Ibrahim,Mohamed  Shaaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriele  Anderst-Kotsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G&#233,r&#244,me  Bovet,Antonio  Ridi,Jean  Hennebert,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert  Kleinfeld,Stephan  Steglich,Lukasz  Radziwonowicz,Charalampos  Doukas,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aviel D. Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guy  Even,Moti  Medina,Dana  Ron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.  Choudhury,V.  Nair,J.  Howlader,B.  Choudhury,A. K. Mal,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohit  Tripathi,Gautam  Barua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David S. Touretzky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiantian  Zhang,Lizhen  Cui,Meng  Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yao  Wu,Martin  Ester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo  Baeza-Yates,Di  Jiang,Fabrizio  Silvestri,Beverly  Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiri  Wagstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve  Omohundro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Jay Williams,Markus  Krause,Praveen  Paritosh,Jacob  Whitehill,Justin  Reich,Juho  Kim,Piotr  Mitros,Neil  Heffernan,Brian C. Keegan,,,,,,,,,,,,,,,,,,,,,,
Victor  Romanov,Ilya  Moskovoy,Kseniya  Grigoryeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael L. Valenzuela,Jerzy W. Rozenblit,Allan J. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikel D. Petty,Walter S. Barge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony G. O. Yeh,Wenzhong  Shi,Yee  Leung,Chenghu  Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. M. Ritzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bjorn  Nansen,Luke  van Ryn,Frank  Vetere,Toni  Robertson,Margot  Brereton,Paul  Dourish,,,,,,,,,,,,,,,,,,,,,,,,,
Simon  Stannus,Wai-Tat  Fu,Arko  Lucieer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wally  Smith,Hannah  Lewi,Dora  Constantinidis,Helen  Stitt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul  Sack,William  Gropp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed A. Mashat,Habib M. Fardoun,Lorenzo Carretero Gonzal&#233,z,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas  Schaub,Simon  Moll,Ralf  Karrenberg,Sebastian  Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalian  Liu,Yingjie  Tian,Rongfang  Bie,Yong  Shi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ye  Tao,Hongyu  Chen,Fei  Meng,Xiaolian  Zhang,Fangtian  Ying,Cheng  Yao,,,,,,,,,,,,,,,,,,,,,,,,,
Jianlong  Zhou,Jinjun  Sun,Fang  Chen,Yang  Wang,Ronnie  Taib,Ahmad  Khawaji,Zhidong  Li,,,,,,,,,,,,,,,,,,,,,,,,
Diego  Didona,Francesco  Quaglia,Paolo  Romano,Ennio  Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin  Arlitt,Manish  Marwah,Gowtham  Bellala,Amip  Shah,Jeff  Healey,Ben  Vandiver,,,,,,,,,,,,,,,,,,,,,,,,,
Steven  Heilman,Elchanan  Mossel,Joe  Neeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oded  Goldreich,Dana  Ron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenghui  Cheng,Pradipta  De,Shaofeng H.-C. Jiang,Klaus  Mueller,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arash  Ashari,Shirish  Tatikonda,Matthias  Boehm,Berthold  Reinwald,Keith  Campbell,John  Keenleyside,P.  Sadayappan,,,,,,,,,,,,,,,,,,,,,,,,
Dan  Alistarh,Justin  Kopinsky,Jerry  Li,Nir  Shavit,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olga  Pearce,Todd  Gamblin,Bronis R.  de Supinski,Martin  Schulz,Nancy M.  Amato,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego  Didona,Paolo  Romano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nachiket  Kapre,Harnhua  Ng,Kirvy  Teo,Jaco  Naude,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernhard  Haeupler,Siddhartha  Sen,Robert E.  Tarjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tristan  Ravitch,E. Rogan Creswick,Aaron  Tomb,Adam  Foltzer,Trevor  Elliott,Ledah  Casburn,,,,,,,,,,,,,,,,,,,,,,,,,
Claire  D'Este,Chris  Sharman,Ashfaqur  Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dobromir  Georgiev,Emanouil  Atanassov,Vassil  Alexandrov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramachandran  Ramasamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irina  Grigoryeva,Maksim  Shubinskiy,Elizaveta  Mayorova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonida  Mutuku,Christine  Mahihu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teresa  Pereira,Henrique  Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arry Akhmad Arman,Jaka  Sembiring,  Suhardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson  Castillo-Rojas,Camilo  Vargas,Claudio Meneses Villegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myung-Chul  Kim,Jin  Hu,Natarajan  Viswanathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chenguang  Shen,Haksoo  Choi,Supriyo  Chakraborty,Mani  Srivastava,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert  Crossler,France  B&#233,langer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon  Stusak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom  Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clif  Kussmaul,Helen H. Hu,Chris  Mayfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard  Weiss,Michael  Locasto,Jens  Mache,Blair  Taylor,Elizabeth  Hawthorne,Justin  Cappos,Ambereen  Siraj,,,,,,,,,,,,,,,,,,,,,,,,
Douglas H. Fisher,Janet  Burge,Mary Lou  Maher,Jerry  Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph B. Wiggins,Kristy Elizabeth Boyer,Alok  Baikadi,Aysu  Ezen-Can,Joseph F. Grafsgaard,Eun Young  Ha,James C. Lester,Christopher M. Mitchell,Eric N. Wiebe,,,,,,,,,,,,,,,,,,,,,,
Eric A. Freudenthal,Kien  Lim,Karla  Carmona,Catherine  Tabor,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dee A.B. Weikle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alisa  Neeman,Michael  Snider,Allen  Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaroop  Joshi,Neelam  Soundarajan,Rajiv  Ramnath,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Mitchell Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen H. Hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael  Ball,Lauren  Mock,Jonathan  McKinsey,Zachary  Machardy,Daniel  Garcia,Nathaniel  Titterton,Brian  Harvey,,,,,,,,,,,,,,,,,,,,,,,,
Yaron  Singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  WAGmob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subu  Sangameswar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabian  Immler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea  Asperti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ming  Li,Hongyu  Zhang,David  Lo,  Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philip  Makedonski,Fabian  Sudau,Jens  Grabowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakesh  Kumar,Hardeep  Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erol  Cromwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mindy  DeWaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew  Keenan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xingyi  Chen,Giulia  Pedrielli,Szu Hui Ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roy  Hayes,Peter  Beling,William  Scherer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johann  Hauswald,Michael A. Laurenzano,Yunqi  Zhang,Cheng  Li,Austin  Rovinski,Arjun  Khurana,Ronald G. Dreslinski,Trevor  Mudge,Vinicius  Petrucci,Lingjia  Tang,Jason  Mars,,,,,,,,,,,,,,,,,,,,
Christopher W. Fletcher,Ling  Ren,Albert  Kwon,Marten  van Dijk,Srinivas  Devadas,,,,,,,,,,,,,,,,,,,,,,,,,,
Daofu  Liu,Tianshi  Chen,Shaoli  Liu,Jinhong  Zhou,Shengyuan  Zhou,Olivier  Teman,Xiaobing  Feng,Xuehai  Zhou,Yunji  Chen,,,,,,,,,,,,,,,,,,,,,,
Matthew  Hicks,Cynthia  Sturton,Samuel T. King,Jonathan M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander  Matveev,Nir  Shavit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divesh  Srivastava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristina  Fl&#252,chter,Felix  Wortmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentaro  Nishi,Kota  Tsubouchi,Masamichi  Shimosaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giacomo  Brambilla,Marco  Picone,Simone  Cirani,Michele  Amoretti,Francesco  Zanichelli,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Allen Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Vecchiato,Marco  Vieira,Eliane  Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Beatriz Cruz,Leonardo  Preuss,Joto  Quadros,U&#233,verton  Souza,Sabrina  Serique,Ang&#233,lica  Ogasawara,Eduardo  Bezerra,Eduardo  Ogasawara,,,,,,,,,,,,,,,,,,,,,
M&#225,rcio P. Basgalupp,Rodrigo C. Barros,Vili  Podgorelec,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulf  Brefeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daric&#233,lio Moreira Soares,Manoel Limeira de Lima J&#250,nior,Leonardo  Murta,Alexandre  Plastino,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas M. R. Arbiza,Leandro M. Bertholdo,Carlos Raniery P. dos Santos,Lisandro Z. Granville,Liane M. R. Tarouco,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas  B&#233,chet,Peggy  Cellier,Thierry  Charnois,Bruno  Cr&#233,milleux,,,,,,,,,,,,,,,,,,,,,,,,,
Germano Duarte Mergel,Milene Selbach Silveira,Tiago Silva da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davy  Preuveneers,Wouter  Joosen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laci Mary Barbosa Manh&#227,es,S&#233,rgio Manuel Serra da Cruz,Geraldo  Zimbr&#227,o,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Cinalli,Luis  Mart&#237,,Nayat  Sanchez-Pi,Ana Cristina Bicharra Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyrus  Omar,Chenglong  Wang,Jonathan  Aldrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caio C&#233,sar Viel,Erick Lazaro Melo,Cesar A. C. Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin  Fonooni,Thomas  Hellstr&#246,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo  Rocha,Gabriel  Ramos,Rodrigo  Chaves,Rafael  Sachetto,Daniel  Madeira,Felipe  Viegas,Guilherme  Andrade,S&#233,rgio  Daniel,Marcos  Gon&#231,alves,Renato  Ferreira,,,,,,,,,,,,,,,,,,,
Andrew, P. Borges,Osmar B. Dordal,Denise M. V. Sato,Fabr&#237,cio  Enembreck,Br&#225,ulio C. &#193,vila,Edson E. Scalabrin,,,,,,,,,,,,,,,,,,,,,
Filomena  Ferrucci,Pasquale  Salza,M-Tahar  Kechadi,Federica  Sarro,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick  Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayada  Oudah,Vahan  Babushkin,Tennom  Chenlinangjia,Jacob W. Crandall,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bin  Gao,Jiang  Bian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark  Kibanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hui  Yang,Marc  Sloan,Jun  Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silvio  Lattanzi,Vahab  Mirrokni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tushar  Chandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitish  Srivastava,Ruslan  Salakhutdinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeynep  Tufekci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren  Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William  Horne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fang  Liu,Xiaokui  Shu,Danfeng  Yao,Ali R. Butt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach  Jorgensen,Jing  Chen,Christopher S. Gates,Ninghui  Li,Robert W. Proctor,Ting  Yu,,,,,,,,,,,,,,,,,,,,,,,,,
Syed Rafiul  Hussain,Asmaa M. Sallam,Elisa  Bertino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mehmet  Kuzu,Mohammad Saiful  Islam,Murat  Kantarcioglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven  Van Acker,Daniel  Hausknecht,Wouter  Joosen,Andrei  Sabelfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter  Snyder,Chris  Kanich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaokui  Shu,Jing  Zhang,Danfeng  Yao,Wu-chun  Feng,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniele  Gallingani,Rigel  Gjomemo,V.N.  Venkatakrishnan,Stefano  Zanero,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cory  Thoma,Adam J. Lee,Alexandros  Labrinidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhavani  Thuraisingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey V. Nickerson,Thomas W. Malone,Gary M. Olson,Kevin  Crowston,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenlu  Hu,Brandon  Amos,Zhuo  Chen,Kiryong  Ha,Wolfgang  Richter,Padmanabhan  Pillai,Benjamin  Gilbert,Jan  Harkes,Mahadev  Satyanarayanan,,,,,,,,,,,,,,,,,,,,,,
Thanassis  Tiropanis,Wendy  Hall,Jon  Crowcroft,Noshir  Contractor,Leandros  Tassiulas,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas  Baier,Andreas  Rogge-Solti,Jan  Mendling,Mathias  Weske,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nilton  Bila,Eric J.  Wright,Eyal De  Lara,Kaustubh  Joshi,H. Andrew,s  Lagar-Cavilla,Eunbyung  Park,Ashvin  Goel,Matti  Hiltunen,Mahadev  Satyanarayanan,,,,,,,,,,,,,,,,,,,,,
Elena L. Glassman,Jeremy  Scott,Rishabh  Singh,Philip J. Guo,Robert C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
Qing  Duan,Jun  Zeng,Krishnendu  Chakrabarty,Gary  Dispoto,,,,,,,,,,,,,,,,,,,,,,,,,,,
D&#225,niel  Marx,L&#225,szl&#243, A.  V&#233,gh,,,,,,,,,,,,,,,,,,,,,,,,,
Olga  Zoidi,Eftychia  Fotiadou,Nikos  Nikolaidis,Ioannis  Pitas,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juhua  Hu,De-Chuan  Zhan,Xintao  Wu,Yuan  Jiang,Zhi-Hua  Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael  Fire,Yuval  Elovici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ron  Hirschprung,Eran  Toch,Oded  Maimon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario  Antonelli,Elena  Baralis,Giulia  Bruno,Luca  Cagliero,Tania  Cerquitelli,Silvia  Chiusano,Paolo  Garza,Naeem A.  Mahoto,,,,,,,,,,,,,,,,,,,,,,,
Uwe  Naumann,Johannes  Lotz,Klaus  Leppkes,Markus  Towara,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hongjiang  Xu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Harshvardhan,Nancy M.  Amato,Lawrence  Rauchwerger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wahabou  Abdou,Nesrine Ouled Abdallah,Mohamed  Mosbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhao  Zhang,Daniel S. Katz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew  Tokmakoff,Ben  Sparrow,David  Turner,Andrew  Lowe,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilberto  Pastorello,Deb  Agarwal,Dario  Papale,Taghrid  Samak,Carlo  Trotta,Alessio  Ribeca,Cristina  Poindexter,Boris  Faybishenko,Dan  Gunter,Rachel  Hollowgrass,Eleonora  Canfora,,,,,,,,,,,,,,,,,,,,
Sang-Min  Lee,Jinkwan  Park,Daegeon  Kwon,Bokuk  Park,Hwan-Gue  Cho,DoHoon  Lee,,,,,,,,,,,,,,,,,,,,,,,,,
Nurdatillah  Hasim,Norhaidah Abu Haris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kang Han Oh,Soo Hyung Kim,Young Chul Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahmood  Ahmad,Zeeshan  Pervez,Sungyoung  Lee,Byeong Ho Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ake  Osothongs,Vorapong  Suppakitpaisan,Noboru  Sonehara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syed  Rizvi,Jungwoo  Ryoo,John  Kissell,Bill  Aiken,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mwaffaq  Otoom,Pedro  Trancoso,Hisham  Almasaeid,Mohammad  Alzubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&#233,bastien  Lall&#233,,Dereck  Toker,Cristina  Conati,Giuseppe  Carenini,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel  Buschek,Florian  Alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiejun  Xu,Tsai-Ching  Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James  Schaffer,Prasanna  Giridhar,Debra  Jones,Tobias  H&#246,llerer,Tarek  Abdelzaher,John  O'Donovan,,,,,,,,,,,,,,,,,,,,,,,,
Ernest  Davis,Gary  Marcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dawei  Sun,Ge  Fu,Xinran  Liu,Dongfeng  Ren,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muhammad  Rashid,Bernard  Pottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David J. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akihiko  Yamaguchi,Masahiro  Oshita,Jun  Takamatsu,Tsukasa  Ogasawara,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar&#237,a-Jes&#250,s  Lobo,Emmanuel  Pietriga,Caroline  Appert,,,,,,,,,,,,,,,,,,,,,,,,,,
Alina  Hang,Alexander  De Luca,Heinrich  Hussmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelika  Strohmayer,Rob  Comber,Madeline  Balaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sameer  Patil,Roberto  Hoyle,Roman  Schlegel,Apu  Kapadia,Adam J. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
Emanuel  von Zezschwitz,Alexander  De Luca,Philipp  Janssen,Heinrich  Hussmann,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tawfiq  Ammari,Sarita  Schoenebeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaotong  Liu,Han-Wei  Shen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pamela  Wisniewski,Haiyan  Jia,Na  Wang,Saijing  Zheng,Heng  Xu,Mary Beth  Rosson,John M. Carroll,,,,,,,,,,,,,,,,,,,,,,,,
Simon  Stusak,Jeannette  Schwarz,Andreas  Butz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serge  Egelman,Eyal  Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jin Ha  Lee,Sungsoo (Ray)  Hong,Hyerim  Cho,Yea-Seul  Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrie J. Cai,Philip J. Guo,James R. Glass,Robert C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix  Kosmalla,Florian  Daiber,Antonio  Kr&#252,ger,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tawfiq  Ammari,Priya  Kumar,Cliff  Lampe,Sarita  Schoenebeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khairi  Reda,Andrew E. Johnson,Michael E. Papka,Jason  Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,
SeungJun  Kim,Jaemin  Chun,Anind K. Dey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jian  Zhao,Zhicheng  Liu,Mira  Dontcheva,Aaron  Hertzmann,Alan  Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
Samad  Kardan,Cristina  Conati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fereshteh  Amini,Nathalie  Henry Riche,Bongshin  Lee,Christophe  Hurter,Pourang  Irani,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu  Zhong,Walter S. Lasecki,Erin  Brady,Jeffrey P. Bigham,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nan  Cao,Yu-Ru  Lin,Liangyue  Li,Hanghang  Tong,,,,,,,,,,,,,,,,,,,,,,,,,,,
Margot  Brereton,Alessandro  Soro,Kate  Vaisutis,Paul  Roe,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon  Katan,Mick  Grierson,Rebecca  Fiebrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason W. Clark,Peter  Snyder,Damon  McCoy,Chris  Kanich,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane  Harrison,Katharina  Reinecke,Remco  Chang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motahhare  Eslami,Aimee  Rickman,Kristen  Vaccaro,Amirhossein  Aleyasen,Andy  Vuong,Karrie  Karahalios,Kevin  Hamilton,Christian  Sandvig,,,,,,,,,,,,,,,,,,,,,,,
Justin  Matejka,Fraser  Anderson,George  Fitzmaurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard  Shay,Lujo  Bauer,Nicolas  Christin,Lorrie Faith Cranor,Alain  Forget,Saranga  Komanduri,Michelle L. Mazurek,William  Melicher,Sean M. Segreti,Blase  Ur,,,,,,,,,,,,,,,,,,,,,
